APPLICATION	TruckMaker 14.0 - Truck_Generic #2 (win64-14.0)
COMPILED	jetbrains@b5882e3d7d42 2024-11-26 13:07:28
 
		I/O Configuration: default
FIRST_INIT	(internal default used)	2025-03-07 16:51:09
TIME	0.000
SIM_END			0s	0m
IDLE	16:51:10
TIME	6.962
SIM_START	TempScenario(Volvo)	2025-03-07 16:52:20
TIME	0.000
SIMULATE	TempScenario(Volvo)

TIME	43.000
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
TIME	26.000
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
		 0
